TableID,TableName,Name,DataType,Size,Nullable,Description,IsInCSV,Scrambled
2011000,TeamSeason,PitchingSacrifices,decimal,32,True,Total sacrifices while pitching,True,True
2011000,TeamSeason,PitchingSacrificeFlies,decimal,32,True,Total sacrifice flies while pitching,True,True
2011000,TeamSeason,PitchingGroundIntoDoublePlay,decimal,32,True,Total grounded into double plays while pitching,True,True
2011000,TeamSeason,PitchingCompleteGames,decimal,32,True,Total complete games while pitching,True,True
2011000,TeamSeason,PitchingShutOuts,decimal,32,True,Total shuouts while pitching,True,True
2011000,TeamSeason,PitchingNoHitters,decimal,32,True,Total no hitters while pitching,True,True
2011000,TeamSeason,PitchingPerfectGames,decimal,32,True,Total perfect games while pitching,True,True
2011000,TeamSeason,PitchingPlateAppearances,decimal,32,True,Total plate appearances while pitching,True,True
2011000,TeamSeason,PitchingTotalBases,decimal,32,True,Total bases while pitching,True,True
2011000,TeamSeason,PitchingFlyOuts,decimal,32,True,Total fly outs while pitching,True,True
2011000,TeamSeason,PitchingGroundOuts,decimal,32,True,Total ground outs while pitching,True,True
2011000,TeamSeason,PitchingLineOuts,decimal,32,True,Total line outs while pitching,True,True
2011000,TeamSeason,PitchingPopOuts,decimal,32,True,Total pop outs while pitching,True,True
2011000,TeamSeason,PitchingIntentionalWalks,decimal,32,True,Total intentional walks while pitching,True,True
2011000,TeamSeason,PitchingReachedOnError,decimal,32,True,Total times reached on error while pitching,True,True
2011000,TeamSeason,PitchingCatchersInterference,decimal,32,True,Total catchers interference while pitching,True,True
2011000,TeamSeason,PitchingBallsInPlay,decimal,32,True,Total balls in play while pitching,True,True
2011000,TeamSeason,PitchingOnBasePercentage,decimal,32,True,Total on base percentage (OBP) while pitching,True,True
2011000,TeamSeason,PitchingSluggingPercentage,decimal,32,True,Total slugging percentage (SLG) while pitching,True,True
2011000,TeamSeason,PitchingOnBasePlusSlugging,decimal,32,True,Total on base plus slugging (OPS) while pitching,True,True
2011000,TeamSeason,PitchingStrikeoutsPerNineInnings,decimal,32,True,Total strikeouts per nine innings (K/9) while pitching,True,True
2011000,TeamSeason,PitchingWalksPerNineInnings,decimal,32,True,Total walks per nine innings (BB/9) while pitching,True,True
2011000,TeamSeason,PitchingBattingAverageOnBallsInPlay,decimal,32,True,Total batting average on balls in play (BABIP) while pitching,True,True
2011000,TeamSeason,PitchingWeightedOnBasePercentage,decimal,32,True,Total weighted on base percentage while pitching ,True,True
2011000,TeamSeason,DoublePlays,decimal,32,True,Total double plays,True,True
2011000,TeamSeason,PitchingDoublePlays,decimal,32,True,Total double plays while pitching,True,True
2011000,TeamSeason,BattingOrderConfirmed,boolean,,True,Whether the batting order is confirmed (true/false),True,True
2011000,TeamSeason,IsolatedPower,decimal,32,True,Total isolated power (ISO),True,True
2011000,TeamSeason,FieldingIndependentPitching,decimal,32,True,Total fielding independent pitching (FIP),True,True
2011000,TeamSeason,PitchingQualityStarts,decimal,32,True,Total quality starts pitched,True,True
2011000,TeamSeason,PitchingInningStarted,integer,32,True,The inning that the pitcher entered the game (if any).,True,True
2011000,TeamSeason,LeftOnBase,decimal,32,True,Total left on base percentage ,True,True
2011000,TeamSeason,PitchingHolds,decimal,32,True,Total holds pitched,True,True
2011000,TeamSeason,PitchingBlownSaves,decimal,32,True,Total blown saves pitched,True,True
2011000,TeamSeason,SubstituteBattingOrder,integer,32,True,The position in the batting order where this player was substituted into the game (does not include players in the starting lineup),True,True
2011000,TeamSeason,SubstituteBattingOrderSequence,integer,32,True,The sequence in which this player was substituted into the game; within the particular batting order,True,True
2011000,TeamSeason,FantasyPointsFantasyDraft,decimal,32,True,Total FantasyDraft fantasy points,True,True
2012000,News,NewsID,integer,32,False,Unique ID of news story,True,False
2012000,News,Source,string,50,True,The source of the story (FantasyData; RotoBaller; NBCSports.com; etc.),True,False
2012000,News,Updated,datetime,,False,The date/time that the content was published (UTC time zone),True,False
2012000,News,TimeAgo,string,50,True,A description of how long ago this content was published,True,False
2012000,News,Title,string,100,True,The brief title of the news (typically less than 100 characters),True,False
2012000,News,Content,string,5000,True,The full body content of the story,True,False
2012000,News,Url,string,250,True,The url of the full story,True,False
2012000,News,TermsOfUse,string,500,True,The terms of use with using this news item; credit must be given to the originator of the story when specified in the terms of use,True,False
2012000,News,Author,string,50,True,The author of the content,True,False
2012000,News,Categories,string,100,True,Comma delimited meta tags describing the categories of this content. Possible tags include: Top Headlines; Breaking News; Injury; Sit/Start; Waiver Wire; Risers; Fallers; Lineups; Transactions; Free Agents; Prospects/Rookies; Game Recap; Matchup Outlook,True,False
2012000,News,PlayerID,integer,32,True,The PlayerID of the player who relates to this story,True,False
2012000,News,TeamID,integer,32,True,The TeamID of the team that relates to this story,True,False
2012000,News,Team,string,10,True,The team that relates to this story,True,False
2012000,News,PlayerID2,integer,32,True,The PlayerID of the player who relates to this story,True,False
2012000,News,TeamID2,integer,32,True,The TeamID of the team that relates to this story,True,False
2012000,News,Team2,string,10,True,The team that relates to this story,True,False
2012000,News,OriginalSource,string,100,True,The original source who broke this news (before it was picked up by the publisher of this blurb),True,False
2012000,News,OriginalSourceUrl,string,1000,True,The URL of the original source who broke this news blurb,True,False
2013000,Play,PlayID,integer,32,False,Unique ID for each Play.,True,False
2013000,Play,InningID,integer,32,False,The InningID of the Inning record; in which this Play occurred.,True,False
2013000,Play,InningNumber,integer,32,True,The inning in which the play occurred.,True,False
2013000,Play,InningHalf,string,1,True,The inning half in which the play occurred.,True,False
2013000,Play,PlayNumber,integer,32,True,The order in which this play occurred.,True,True
2013000,Play,InningBatterNumber,integer,32,True,The batter number in the inning where the play occurred.,True,True
2013000,Play,AwayTeamRuns,integer,32,True,This indicates the score of the away team (if any runs were scored on this play; otherwise this indicates zero),True,True
2013000,Play,HomeTeamRuns,integer,32,True,This indicates the score of the home team (if any runs were scored on this play; otherwise this indicates zero),True,True
2013000,Play,HitterID,integer,32,True,The HitterID who represents the play.,True,False
2013000,Play,PitcherID,integer,32,True,The PitcherID who represents the play.,True,False
2013000,Play,HitterTeamID,integer,32,True,The ID of the hitter's team.,True,False
2013000,Play,PitcherTeamID,integer,32,True,The ID of the pitcher's team.,True,False
2013000,Play,HitterName,string,50,True,The name of the hitter in the play.,True,False
2013000,Play,PitcherName,string,50,True,The name of the pitcher in the play.,True,False
2013000,Play,PitcherThrowHand,string,1,True,The throwing hand of the pitcher in which the play occurred. (right or left),True,False
2013000,Play,HitterBatHand,string,1,True,The hand of the batter in which the play occurred. (right; left; or switch),True,False
2013000,Play,HitterPosition,string,10,True,The position of the player in which the play occrred. (P;C;1B; SS; OF),True,False
2013000,Play,Outs,integer,32,True,The number of outs in which the play occurred.,True,True
2013000,Play,Balls,integer,32,True,The number of balls in the count in which the play occurred.,True,True
2013000,Play,Strikes,integer,32,True,The number of strikes in the count in which the play occurred.,True,True
2013000,Play,PitchNumberThisAtBat,integer,32,True,The number of pitchers in the at bat in which the play occurred.,True,True
2013000,Play,Result,string,50,True,The result of the play. Possible values include: Batter's Interference; Bunted into Double Play; Catcher's Interference; Double; Error; Fielder's Choice; Fly into Double Play; Fly Out; Foul Out; Fouled into Double Play; Ground into Double Play; Ground Out; Hit by Pitch; Home Run; Infield Fly Out; Intentional Walk; Line into Double Play; Lineout; Pop Out; Popped into Double Play; Sacrifice; Sacrifice Fly; Single; Strikeout Bunting; Strikeout Looking; Strikeout Swinging; Triple; Triple Play; Walk; Stolen Base; Caught Stealing; Passed Ball; Wild Pitch; Pick Off; Balk; Error; Fielders Indifference,True,True
2013000,Play,NumberOfOutsOnPlay,integer,32,True,The number of outs recorded on the play.,True,True
2013000,Play,RunsBattedIn,integer,32,True,The number of runs batted in on the play.,True,True
2013000,Play,AtBat,boolean,,True,Whether this play resulted in an at bat. (true/false),True,False
2013000,Play,Strikeout,boolean,,True,Whether this play resulted in a strikeout. (true/false),True,False
2013000,Play,Walk,boolean,,True,Whether this play resulted in a walk. (true/false),True,False
2013000,Play,Hit,boolean,,True,Whether this play resulted in a hit. (true/false),True,False
2013000,Play,Out,boolean,,True,Whether this play resutled in an out. (true/false),True,False
2013000,Play,Sacrifice,boolean,,True,Whether this play resulted in a sacrifice. (true/false),True,False
2013000,Play,Error,boolean,,True,Whether this play resulted in an error. (true/false),True,False
2013000,Play,Updated,date,,True,The database generated timestamp of when this Play was last updated.,True,False
2013000,Play,Description,string,250,True,The description of the play for display purposes,True,True
2013000,Play,Pitches,Pitch[],,True,The details of the pitches associated with this Play,True,False
2013000,Play,Runner1ID,integer,32,True,The PlayerID of the first runner in the play.,True,False
2013000,Play,Runner2ID,integer,32,True,The PlayerID of the second runner in the play.,True,False
2013000,Play,Runner3ID,integer,32,True,The PlayerID of the third runner in the play.,True,False
2014000,Pitch,PitchID,integer,32,False,The unqiue ID of the pitch.,True,False
2014000,Pitch,PlayID,integer,32,False,The unique ID of the play.,True,False
2014000,Pitch,PitchNumberThisAtBat,integer,32,True,The pitch number of the current at bat.,True,True
2014000,Pitch,PitcherID,integer,32,True,The unique ID of the pitcher.,True,False
2014000,Pitch,HitterID,integer,32,True,The unique ID of the hitter.,True,False
2014000,Pitch,Outs,integer,32,True,The number of outs hte pitcher recorded.,True,True
2014000,Pitch,BallsBeforePitch,integer,32,True,The number of balls the pitcher has thrown before the current pitch.,True,True
2014000,Pitch,StrikesBeforePitch,integer,32,True,The number of strikes the pitcher has thrown before the current pitch.,True,True
2014000,Pitch,Strike,boolean,,True,Whether the pitch was a strike. (true/false),True,True
2014000,Pitch,Ball,boolean,,True,Whether the pitch was a ball. (true/false),True,True
2014000,Pitch,Foul,boolean,,True,Whether the pitch was hit foul. (true/false),True,True
2014000,Pitch,Swinging,boolean,,True,Whether the hitter struck out swinging. (true/false),True,True
2014000,Pitch,Looking,boolean,,True,Whether the hitter struck out looking. (true/false),True,True
2015000,PlayerGameProjection,StatID,integer,32,False,The unique ID of the stat,True,False
2015000,PlayerGameProjection,TeamID,integer,32,True,The unique ID of the team,True,False
2015000,PlayerGameProjection,PlayerID,integer,32,True,Unique ID assigned to each player that stays with them throughout their career,True,False
2015000,PlayerGameProjection,SeasonType,integer,32,True,The season type of the timeframe (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=All-Star),True,False
2015000,PlayerGameProjection,Season,integer,32,True,The MLB season of the game,True,False
2015000,PlayerGameProjection,Name,string,50,True,Player's name,True,False
2015000,PlayerGameProjection,Team,string,10,True,The abbreviation of the Team,True,False
2015000,PlayerGameProjection,Position,string,10,True,The player's position associated with the given game or season. Possible values: 1B; 2B; 3B; C; CF; DH; IF; LF; OF; P; PH; PR; RF; RP; SP; SS,True,False
2015000,PlayerGameProjection,PositionCategory,string,10,True,The category (P; C; 1B; OF; SS) of the players position,True,False
2015000,PlayerGameProjection,Started,integer,32,True,Whether the player started,True,False
2015000,PlayerGameProjection,BattingOrder,integer,32,True,Where the player batted in the line up (1;2;3; etc.),True,True
2015000,PlayerGameProjection,FanDuelSalary,integer,32,True,The player's salary for FanDuel daily fantasy contests.,True,True
2015000,PlayerGameProjection,DraftKingsSalary,integer,32,True,The player's salary for DraftKings daily fantasy contests.,True,True
2015000,PlayerGameProjection,FantasyDataSalary,integer,32,True,The player's salary as calculated by FantasyData.  Based on the same salary cap as DraftKings contests ($50;000).,True,True
2015000,PlayerGameProjection,YahooSalary,integer,32,True,The player's salary for Yahoo daily fantasy contests.,True,True
2015000,PlayerGameProjection,InjuryStatus,string,50,True,Indicates the player's injury status. Possible values include: Probable; Questionable; Doubtful; Out; 7 Day Disabled List; 15 Day Disabled List; 60 Day Disabled List,True,True
2015000,PlayerGameProjection,InjuryBodyPart,string,50,True,The body part that is injured (Knee; Groin; Calf; Hamstring; etc.),True,True
2015000,PlayerGameProjection,InjuryStartDate,date,,True,The day that the injury started or first discovered.,True,False
2015000,PlayerGameProjection,InjuryNotes,string,250,True,Brief description of the player's injury and expected availability.,True,True
2015000,PlayerGameProjection,FanDuelPosition,string,10,True,The player's eligible position in FanDuel's daily fantasy sports platform.,True,False
2015000,PlayerGameProjection,DraftKingsPosition,string,10,True,The player's eligible position in DraftKings' daily fantasy sports platform.,True,False
2015000,PlayerGameProjection,YahooPosition,string,10,True,The player's eligible position in Yahoo's daily fantasy sports platform.,True,False
2015000,PlayerGameProjection,OpponentRank,integer,32,True,The ranking of the player's opponent with regards to fantasy points allowed.,True,True
2015000,PlayerGameProjection,OpponentPositionRank,integer,32,True,The ranking of the player's opponent by position with regards to fantasy points allowed.,True,True
2015000,PlayerGameProjection,GlobalTeamID,integer,32,True,A globally unique ID for this team. This value is guaranteed to be unique across all sports/leagues.,False,False
2015000,PlayerGameProjection,FantasyDraftSalary,integer,32,True,The player's salary for Fantasy Draft daily fantasy contests.,True,True
2015000,PlayerGameProjection,FantasyDraftPosition,string,10,True,The player's eligible position in Fantasy Drafts daily fantasy sports platform.,True,False
2015000,PlayerGameProjection,GameID,integer,32,True,The unique ID of this game,True,False
2015000,PlayerGameProjection,OpponentID,integer,32,True,The unique ID of the team's opponent,True,False
2015000,PlayerGameProjection,Opponent,string,10,True,The name of the opponent ,True,False
2015000,PlayerGameProjection,Day,date,,True,The day of the game,True,False
2015000,PlayerGameProjection,DateTime,datetime,,True,The date and time of the game,True,False
2015000,PlayerGameProjection,HomeOrAway,string,4,True,Whether the team is home or away,True,False
2015000,PlayerGameProjection,IsGameOver,boolean,,False,Whether the game is over (true/false),True,False
2015000,PlayerGameProjection,GlobalGameID,integer,32,True,A globally unique ID for this game. This value is guaranteed to be unique across all sports/leagues.,False,False
2015000,PlayerGameProjection,GlobalOpponentID,integer,32,True,A globally unique ID for this opponent. This value is guaranteed to be unique across all sports/leagues.,True,False
2015000,PlayerGameProjection,Updated,datetime,,True,The timestamp of when the record was last updated (US Eastern Time).,True,False
2015000,PlayerGameProjection,Games,integer,32,True,The number of games played.,True,False
2015000,PlayerGameProjection,FantasyPoints,decimal,32,True,Total fantasy points,True,True
2015000,PlayerGameProjection,AtBats,decimal,32,True,At bats while hitting,True,True
2015000,PlayerGameProjection,Runs,decimal,32,True,Total runs scored.,True,True
2015000,PlayerGameProjection,Hits,decimal,32,True,Total hits,True,True
2015000,PlayerGameProjection,Singles,decimal,32,True,Total singles,True,True
2015000,PlayerGameProjection,Doubles,decimal,32,True,Total doubles,True,True
2015000,PlayerGameProjection,Triples,decimal,32,True,Total triples,True,True
2015000,PlayerGameProjection,HomeRuns,decimal,32,True,Total home runs,True,True
2015000,PlayerGameProjection,RunsBattedIn,decimal,32,True,Total runs batted in,True,True
2015000,PlayerGameProjection,BattingAverage,decimal,32,True,Total batting average,True,True
2015000,PlayerGameProjection,Outs,decimal,32,True,Total outs,True,True
2015000,PlayerGameProjection,Strikeouts,decimal,32,True,Total strikeouts,True,True
2015000,PlayerGameProjection,Walks,decimal,32,True,Total walks,True,True
2015000,PlayerGameProjection,HitByPitch,decimal,32,True,Total times hit by pitch,True,True
2015000,PlayerGameProjection,Sacrifices,decimal,32,True,Total sacrifices,True,True
2015000,PlayerGameProjection,SacrificeFlies,decimal,32,True,Total sacrifice flies,True,True
2015000,PlayerGameProjection,GroundIntoDoublePlay,decimal,32,True,Total times grounded into double play,True,True
2015000,PlayerGameProjection,StolenBases,decimal,32,True,Total stolen bases,True,True
2015000,PlayerGameProjection,CaughtStealing,decimal,32,True,Total caught stealing,True,True
2015000,PlayerGameProjection,PitchesSeen,decimal,32,True,Total pitches seen,True,True
2015000,PlayerGameProjection,OnBasePercentage,decimal,32,True,Total on base percentage,True,True
2015000,PlayerGameProjection,SluggingPercentage,decimal,32,True,Total slugging percentage,True,True
2015000,PlayerGameProjection,OnBasePlusSlugging,decimal,32,True,Total on base plus percentage ,True,True
2015000,PlayerGameProjection,Errors,decimal,32,True,Total errors,True,True
2015000,PlayerGameProjection,Wins,decimal,32,True,Total wins by the team/player,True,True
2015000,PlayerGameProjection,Losses,decimal,32,True,Total losses by the team/player,True,True
2015000,PlayerGameProjection,Saves,decimal,32,True,Total saves by team/player,True,True
2015000,PlayerGameProjection,InningsPitchedDecimal,decimal,32,True,Decimal representation of total innings pitched (e.g. 1.33; 7.66; etc),True,True
2015000,PlayerGameProjection,TotalOutsPitched,decimal,32,True,Total outs pitched by team/player,True,True
2015000,PlayerGameProjection,InningsPitchedFull,decimal,32,True,Total full innings pitched (e.g. 6; 71; 89; etc),True,True
2015000,PlayerGameProjection,InningsPitchedOuts,decimal,32,True,Outs pitched beyond InningsPitchedFull (possible values: 0; 1; 2),True,True
2015000,PlayerGameProjection,EarnedRunAverage,decimal,32,True,Total earned run average by team/player,True,True
2015000,PlayerGameProjection,PitchingHits,decimal,32,True,Hits allowed while pitching,True,True
2015000,PlayerGameProjection,PitchingRuns,decimal,32,True,Runs allowed while pitching,True,True
2015000,PlayerGameProjection,PitchingEarnedRuns,decimal,32,True,Earned runs allowed while pitching,True,True
2015000,PlayerGameProjection,PitchingWalks,decimal,32,True,Walks allowed while pitching,True,True
2015000,PlayerGameProjection,PitchingStrikeouts,decimal,32,True,Strikeouts allowed while pitching,True,True
2015000,PlayerGameProjection,PitchingHomeRuns,decimal,32,True,Home runs allowed while pitching,True,True
2015000,PlayerGameProjection,PitchesThrown,decimal,32,True,Total pitches thrown while pitching,True,True
2015000,PlayerGameProjection,PitchesThrownStrikes,decimal,32,True,Total pitches thrown for strikes while pitching,True,True
2015000,PlayerGameProjection,WalksHitsPerInningsPitched,decimal,32,True,Walks plus hits per innings pitched (WHIP) while pitching,True,True
2015000,PlayerGameProjection,PitchingBattingAverageAgainst,decimal,32,True,Total batting average against (BAA) while pitching,True,True
2015000,PlayerGameProjection,GrandSlams,decimal,32,True,Total grand slams,True,True
2015000,PlayerGameProjection,FantasyPointsFanDuel,decimal,32,True,Total FanDuel fantasy points,True,True
2015000,PlayerGameProjection,FantasyPointsDraftKings,decimal,32,True,Total DraftKings fantasy points,True,True
2015000,PlayerGameProjection,FantasyPointsYahoo,decimal,32,True,Total Yahoo fantasy points,True,True
2015000,PlayerGameProjection,PlateAppearances,decimal,32,True,Total plate appearances,True,True
2015000,PlayerGameProjection,TotalBases,decimal,32,True,Number of total bases,True,True
2015000,PlayerGameProjection,FlyOuts,decimal,32,True,Total fly outs,True,True
2015000,PlayerGameProjection,GroundOuts,decimal,32,True,Total ground outs,True,True
2015000,PlayerGameProjection,LineOuts,decimal,32,True,Total line outs,True,True
2015000,PlayerGameProjection,PopOuts,decimal,32,True,Total pop outs,True,True
2015000,PlayerGameProjection,IntentionalWalks,decimal,32,True,Total intentional walks,True,True
2015000,PlayerGameProjection,ReachedOnError,decimal,32,True,Total times reached on error,True,True
2015000,PlayerGameProjection,BallsInPlay,decimal,32,True,Total balls in play,True,True
2015000,PlayerGameProjection,BattingAverageOnBallsInPlay,decimal,32,True,Total batting average on balls in play (BABIP,True,True
2015000,PlayerGameProjection,WeightedOnBasePercentage,decimal,32,True,Total weight on base percentage,True,True
2015000,PlayerGameProjection,PitchingSingles,decimal,32,True,Total singles allowed while pitching,True,True
2015000,PlayerGameProjection,PitchingDoubles,decimal,32,True,Total doubles allowed while pitching,True,True
2015000,PlayerGameProjection,PitchingTriples,decimal,32,True,Total triples allowed while pitching,True,True
2015000,PlayerGameProjection,PitchingGrandSlams,decimal,32,True,Total grand slams allowed while pitching,True,True
2015000,PlayerGameProjection,PitchingHitByPitch,decimal,32,True,Total batters hit by pitch while pitching,True,True
2015000,PlayerGameProjection,PitchingSacrifices,decimal,32,True,Total sacrifices while pitching,True,True
2015000,PlayerGameProjection,PitchingSacrificeFlies,decimal,32,True,Total sacrifice flies while pitching,True,True
2015000,PlayerGameProjection,PitchingGroundIntoDoublePlay,decimal,32,True,Total grounded into double plays while pitching,True,True
2015000,PlayerGameProjection,PitchingCompleteGames,decimal,32,True,Total complete games while pitching,True,True
2015000,PlayerGameProjection,PitchingShutOuts,decimal,32,True,Total shuouts while pitching,True,True
2015000,PlayerGameProjection,PitchingNoHitters,decimal,32,True,Total no hitters while pitching,True,True
2015000,PlayerGameProjection,PitchingPerfectGames,decimal,32,True,Total perfect games while pitching,True,True
2015000,PlayerGameProjection,PitchingPlateAppearances,decimal,32,True,Total plate appearances while pitching,True,True
2015000,PlayerGameProjection,PitchingTotalBases,decimal,32,True,Total bases while pitching,True,True
2015000,PlayerGameProjection,PitchingFlyOuts,decimal,32,True,Total fly outs while pitching,True,True
2015000,PlayerGameProjection,PitchingGroundOuts,decimal,32,True,Total ground outs while pitching,True,True
2015000,PlayerGameProjection,PitchingLineOuts,decimal,32,True,Total line outs while pitching,True,True
2015000,PlayerGameProjection,PitchingPopOuts,decimal,32,True,Total pop outs while pitching,True,True
2015000,PlayerGameProjection,PitchingIntentionalWalks,decimal,32,True,Total intentional walks while pitching,True,True
2015000,PlayerGameProjection,PitchingReachedOnError,decimal,32,True,Total times reached on error while pitching,True,True
2015000,PlayerGameProjection,PitchingCatchersInterference,decimal,32,True,Total catchers interference while pitching,True,True
2015000,PlayerGameProjection,PitchingBallsInPlay,decimal,32,True,Total balls in play while pitching,True,True
2015000,PlayerGameProjection,PitchingOnBasePercentage,decimal,32,True,Total on base percentage (OBP) while pitching,True,True
2015000,PlayerGameProjection,PitchingSluggingPercentage,decimal,32,True,Total slugging percentage (SLG) while pitching,True,True
2015000,PlayerGameProjection,PitchingOnBasePlusSlugging,decimal,32,True,Total on base plus slugging (OPS) while pitching,True,True
2015000,PlayerGameProjection,PitchingStrikeoutsPerNineInnings,decimal,32,True,Total strikeouts per nine innings (K/9) while pitching,True,True
2015000,PlayerGameProjection,PitchingWalksPerNineInnings,decimal,32,True,Total walks per nine innings (BB/9) while pitching,True,True
2015000,PlayerGameProjection,PitchingBattingAverageOnBallsInPlay,decimal,32,True,Total batting average on balls in play (BABIP) while pitching,True,True
2015000,PlayerGameProjection,PitchingWeightedOnBasePercentage,decimal,32,True,Total weighted on base percentage while pitching ,True,True
2015000,PlayerGameProjection,DoublePlays,decimal,32,True,Total double plays,True,True
2015000,PlayerGameProjection,PitchingDoublePlays,decimal,32,True,Total double plays while pitching,True,True
2015000,PlayerGameProjection,BattingOrderConfirmed,boolean,,True,Whether the batting order is confirmed (true/false),True,True
2015000,PlayerGameProjection,IsolatedPower,decimal,32,True,Total isolated power (ISO),True,True
2015000,PlayerGameProjection,FieldingIndependentPitching,decimal,32,True,Total fielding independent pitching (FIP),True,True
2015000,PlayerGameProjection,PitchingQualityStarts,decimal,32,True,Total quality starts pitched,True,True
2015000,PlayerGameProjection,PitchingInningStarted,integer,32,True,The inning that the pitcher entered the game (if any).,True,True
2015000,PlayerGameProjection,LeftOnBase,decimal,32,True,Total left on base percentage ,True,True
2015000,PlayerGameProjection,PitchingHolds,decimal,32,True,Total holds pitched,True,True
2015000,PlayerGameProjection,PitchingBlownSaves,decimal,32,True,Total blown saves pitched,True,True
2015000,PlayerGameProjection,SubstituteBattingOrder,integer,32,True,The position in the batting order where this player was substituted into the game (does not include players in the starting lineup),True,True
2015000,PlayerGameProjection,SubstituteBattingOrderSequence,integer,32,True,The sequence in which this player was substituted into the game; within the particular batting order,True,True
2015000,PlayerGameProjection,FantasyPointsFantasyDraft,decimal,32,True,Total FantasyDraft fantasy points,True,True
2016000,PlayerSeasonProjection,StatID,integer,32,False,The unique ID of the stat,True,False
2016000,PlayerSeasonProjection,TeamID,integer,32,True,The unique ID of the player's team,True,False
2016000,PlayerSeasonProjection,PlayerID,integer,32,True,Unique ID assigned to each player that stays with them throughout their career,True,False
2016000,PlayerSeasonProjection,SeasonType,integer,32,True,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar).,True,False
2016000,PlayerSeasonProjection,Season,integer,32,True,The MLB regular season for which these totals apply,True,False
2016000,PlayerSeasonProjection,Name,string,50,True,Player's name,True,False
2016000,PlayerSeasonProjection,Team,string,10,True,The abbreviation of the Team,True,False
2016000,PlayerSeasonProjection,Position,string,10,True,Player's position in the starting lineup (if started); otherwise the position he substituted for,True,False
2016000,PlayerSeasonProjection,PositionCategory,string,10,True,Abbreviation of the player's position (P; C; 1B; OF; etc.),True,False
2016000,PlayerSeasonProjection,Started,integer,32,True,Number of games started,True,False
2016000,PlayerSeasonProjection,BattingOrder,integer,32,True,Number in the batting order (1;2;3; etc.),True,False
2016000,PlayerSeasonProjection,GlobalTeamID,integer,32,True,A globally unique ID for this team. This value is guaranteed to be unique across all sports/leagues.,False,False
2016000,PlayerSeasonProjection,AverageDraftPosition,decimal,32,True,The average draft position of the player,True,True
2016000,PlayerSeasonProjection,AuctionValue,integer,32,True,The auction value for this player as it pertains to auction-style drafts for season-long fantasy baseball.,True,True
2016000,PlayerSeasonProjection,Updated,datetime,,True,The timestamp of when the record was last updated (US Eastern Time).,True,False
2016000,PlayerSeasonProjection,Games,integer,32,True,The number of games played.,True,False
2016000,PlayerSeasonProjection,FantasyPoints,decimal,32,True,Total fantasy points,True,True
2016000,PlayerSeasonProjection,AtBats,decimal,32,True,At bats while hitting,True,True
2016000,PlayerSeasonProjection,Runs,decimal,32,True,Total runs scored.,True,True
2016000,PlayerSeasonProjection,Hits,decimal,32,True,Total hits,True,True
2016000,PlayerSeasonProjection,Singles,decimal,32,True,Total singles,True,True
2016000,PlayerSeasonProjection,Doubles,decimal,32,True,Total doubles,True,True
2016000,PlayerSeasonProjection,Triples,decimal,32,True,Total triples,True,True
2016000,PlayerSeasonProjection,HomeRuns,decimal,32,True,Total home runs,True,True
2016000,PlayerSeasonProjection,RunsBattedIn,decimal,32,True,Total runs batted in,True,True
2016000,PlayerSeasonProjection,BattingAverage,decimal,32,True,Total batting average,True,True
2016000,PlayerSeasonProjection,Outs,decimal,32,True,Total outs,True,True
2016000,PlayerSeasonProjection,Strikeouts,decimal,32,True,Total strikeouts,True,True
2016000,PlayerSeasonProjection,Walks,decimal,32,True,Total walks,True,True
2016000,PlayerSeasonProjection,HitByPitch,decimal,32,True,Total times hit by pitch,True,True
2016000,PlayerSeasonProjection,Sacrifices,decimal,32,True,Total sacrifices,True,True
2016000,PlayerSeasonProjection,SacrificeFlies,decimal,32,True,Total sacrifice flies,True,True
2016000,PlayerSeasonProjection,GroundIntoDoublePlay,decimal,32,True,Total times grounded into double play,True,True
2016000,PlayerSeasonProjection,StolenBases,decimal,32,True,Total stolen bases,True,True
2016000,PlayerSeasonProjection,CaughtStealing,decimal,32,True,Total caught stealing,True,True
2016000,PlayerSeasonProjection,PitchesSeen,decimal,32,True,Total pitches seen,True,True
2016000,PlayerSeasonProjection,OnBasePercentage,decimal,32,True,Total on base percentage,True,True
2016000,PlayerSeasonProjection,SluggingPercentage,decimal,32,True,Total slugging percentage,True,True
2016000,PlayerSeasonProjection,OnBasePlusSlugging,decimal,32,True,Total on base plus percentage ,True,True
2016000,PlayerSeasonProjection,Errors,decimal,32,True,Total errors,True,True
2016000,PlayerSeasonProjection,Wins,decimal,32,True,Total wins by the team/player,True,True
2016000,PlayerSeasonProjection,Losses,decimal,32,True,Total losses by the team/player,True,True
2016000,PlayerSeasonProjection,Saves,decimal,32,True,Total saves by team/player,True,True
2016000,PlayerSeasonProjection,InningsPitchedDecimal,decimal,32,True,Decimal representation of total innings pitched (e.g. 1.33; 7.66; etc),True,True
2016000,PlayerSeasonProjection,TotalOutsPitched,decimal,32,True,Total outs pitched by team/player,True,True
2016000,PlayerSeasonProjection,InningsPitchedFull,decimal,32,True,Total full innings pitched (e.g. 6; 71; 89; etc),True,True
2016000,PlayerSeasonProjection,InningsPitchedOuts,decimal,32,True,Outs pitched beyond InningsPitchedFull (possible values: 0; 1; 2),True,True
2016000,PlayerSeasonProjection,EarnedRunAverage,decimal,32,True,Total earned run average by team/player,True,True
